x,y
1821207684,0
2215851113,1
2937979380,0
1680209979,1
3291247692,0
9057637525,1
9913440948,0
492998714,0
1581116993,1
8996537015,1
3717753885,1
7443970169,1
1985408017,1
2916227042,0
7946655805,1
5494839778,0
5158432134,0
18297833,1
5761964154,0
2381013382,0
4149175816,0
8493370964,0
4674013920,0
5666444150,0
7931957837,1
41517622,0
2292904880,0
2869014566,0
8078643675,1
5640984626,0
529395251,1
2497191481,1
3122845821,1
6664161892,0
7544844659,1
8196580027,1
1847386486,0
8481361652,0
5604048506,0
9902660948,0
7795037579,1
5090935103,1
6708767202,0
8154145225,1
4674074711,1
7505922126,0
4898452666,0
9864064927,1
9046608859,1
935861605,1
1304257888,0
3202597448,0
4860279432,0
1420209875,1
4693278448,0
8717357695,1
5914739846,0
9044423032,0
5050902176,0
7528848954,0
8024102300,0
9654833397,1
4622192546,0
756817873,1
2845896534,0
1009797989,1
9537051906,0
1518222669,1
4856926199,1
2731189789,1
4185367476,0
2877485698,0
5600048866,0
4244087318,0
5933726339,1
2628753865,1
8788563482,0
4205815641,1
9665330496,0
475454388,0
1569661179,1
1794824130,0
9639480678,0
4303311292,0
239629902,0
7928344705,1
9953940962,0
8509238914,0
4922237180,0
5486293229,1
4956930178,0
8561714803,1
8591845793,1
9784241533,1
1511312640,0
27935043,1
7585452854,0
4837960330,0
2786744241,1
2639474445,1
6605548428,0
4016126425,1
1159783090,0
8578301195,1
1390268718,0
1399470368,0
842009507,1
2371953520,0
2947953517,1
2643252514,0
2502131631,1
6313784571,1
1989917301,1
8344473305,1
7225378364,0
2445351515,1
1550963768,0
3566167697,1
6207272112,0
7356784070,0
4312594159,1
4187341456,0
2848919639,1
2874737283,1
461487376,0
8032290508,0
7796117850,0
2141314318,0
9489390873,1
6836358511,1
2398611726,0
319862515,1
2332033741,1
1623017247,1
8974392489,1
967067822,0
3155698647,1
9215372928,0
9643182338,0
5005515322,0
5241596237,1
2353586169,1
6890689559,1
8281148522,0
4135142745,1
3761909716,0
503131077,1
6084557050,0
1142804349,1
5682694108,0
1182315770,0
563067307,1
549705873,1
6250808605,1
3482619008,0
938661139,1
4320586016,0
2515069516,0
9219522293,1
8018803010,0
3245639084,0
3035846432,0
2861684620,0
1577553799,1
6964542213,1
8297285926,0
3380020705,1
5292699916,0
1130902874,0
1057910078,0
9061866720,0
7551518264,0
7794575657,1
5553703633,1
341527230,0
8794883784,0
6924351891,1
1817075126,0
8666327814,0
7337689309,1
3265768121,1
5961163717,1
4177452587,1
6697543386,0
7240113740,0
2643983845,1
1303811110,0
2385154366,0
8649703370,0
2886449398,0
2135848534,0
8960587655,1
2305180394,0
3857766117,1
7633481469,1
5331785143,1
6612380952,0
636366577,1
6684385175,1
8198454169,1
1555870495,1
9219020310,0
7925048520,0
8845572274,0
9298343547,1
2833339014,0
8456138993,1
5324458000,0
6931665656,0
7705641620,0
4359700342,0
9947948595,1
4725493992,0
1268187647,1
4967297668,0
374570037,1
4699770531,1
2198879463,1
2667089700,0
2256118708,0
6045866692,0
7444239119,1
3751285702,0
2878027608,0
8183736601,1
4561637657,1
3691392095,1
5083984432,0
6916374316,0
3072680787,1
9163090744,0
348865720,0
7853812445,1
489551472,0
5265874274,0
431150952,0
9113424612,0
8617566381,1
2998724778,0
7510304785,1
4251219786,0
2479474157,1
6579836375,1
4253889064,0
983431586,0
8063485188,0
7510545224,0
4461230044,0
3941393125,1
8233134071,1
5413376071,1
4501287915,1
7213914644,0
6313921209,1
2275433071,1
9859680913,1
5844361382,0
3632905684,0
633188873,1
6239940705,1
7926126222,0
4235610270,0
6458723378,0
1840668721,1
4587825069,1
5718459196,0
399839008,0
389344188,0
6008119058,0
7827499833,1
7067168820,0
8793094921,1
5771760554,0
7997130621,1
364896929,1
8381864259,1
3030413931,1
4299207585,1
7175188632,0
9996037030,0
952745044,0
7251495132,0
2996690397,1
356086882,0
5083173086,0
100406626,0
9516358845,1
7393647322,0
7570245184,0
5925541212,0
8177493147,1
4819691991,1
1328800180,0
4493288051,1
4721611326,0
3949432811,1
792638290,0
3006787292,0
4033816540,0
1306484034,0
407422331,1
3073163115,1
2859002918,0
5047332140,0
2213471329,1
7302341679,1
5744398990,0
1844739890,0
3851008181,1
9363863894,0
4614526399,1
1826806908,0
1895225364,0
4382931513,1
6755352436,0
1295261165,1
1769717686,0
6376060005,1
3343104980,0
4991187079,1
1825868023,1
8350245263,1
6174462828,0
2157694025,1
9725510931,1
3957086987,1
6057994352,0
8929605982,0
6095825222,0
6990781859,1
564779716,0
1867510417,1
9477533596,0
4087442681,1
1746484563,1
2860278539,1
3573555671,1
8337433195,1
6480999469,1
3737547919,1
7371688629,1
1013469743,1
8614731815,1
9771375542,0
1887722712,0
2563799092,0
5153873260,0
5521696824,0
2239119428,0
5457855372,0
6213755355,1
9472323400,0
7056534941,1
4623451021,1
3490430759,1
2403590176,0
2504898887,1
9878995036,0
6623371046,0
2086210874,0
3544899790,0
4880340448,0
6777737902,0
6504158659,1
9989135174,0
125461100,0
6920238358,0
1599536219,1
5615671030,0
2946350187,1
9148927894,0
9816900016,0
6665393832,0
2734095404,0
5459857178,0
5115416426,0
295867566,0
396321419,1
4969016516,0
4928703532,0
5969566073,1
3958449652,0
818441210,0
4900764569,1
2223443059,1
9173453081,1
151129396,0
4400397046,0
3085467439,1
7175329292,0
7621996288,0
8434366563,1
3423309880,0
5688279175,1
6790303959,1
8795544568,0
2920269667,1
9751814770,0
6610392156,0
8886698407,1
5585938451,1
1299400058,0
8577806328,0
8878796898,0
2864486146,0
495939831,1
601708942,0
8587099722,0
5216278740,0
3391441414,0
3235471889,1
2679905985,1
3237657623,1
6118832145,1
6780578158,0
7381081913,1
1735174425,1
2352245410,0
2582789220,0
9625355132,0
6034758171,1
11332334,0
7575525319,1
5768572046,0
8501752360,0
7618083200,0
7140393139,1
2961001302,0
4338112255,1
123989172,0
4634448761,1
3030873147,1
1727672357,1
5223845595,1
8236139426,0
9317733065,1
2839230163,1
3404840475,1
5317930500,0
6344470205,1
8281963371,1
2145022771,1
12885361,1
8380358197,1
9548741448,0
1746252899,1
7999285210,0
5231809499,1
9111214749,1
6675471586,0
3629797002,0
8982641965,1
6233276661,1
231777243,1
5847004359,1
626490257,1
5484532447,1
4416411781,1
2850586725,1
5873743697,1
3898002661,1
8291573578,0
3277892506,0
7131519480,0
3980882393,1
4928134445,1
353407625,1
9462530262,0
7650471574,0
5224629787,1
8905670244,0
6768420754,0
7709787733,1
6074796613,1
9456402377,1
9930677558,0
7287649820,0
4713679987,1
7743462538,0
8397665216,0
9930933967,1
4269049608,0
4186364574,0
6411191517,1
3691513161,1
4306439332,0
6318153782,0
8158886595,1
4263012946,0
6206704246,0
1256856885,1
1582035925,1
8331346615,1
2927495552,0
4891905482,0
9105664578,0
9036892352,0
2624272978,0
22197340,0
3605995031,1
8834440414,0
3599794299,1
1535208656,0
9375007385,1
1803460817,1
8175614876,0
4470831727,1
4716554940,0
6415301031,1
1736913632,0
8508209696,0
321798787,1
8020116402,0
6907113160,0
3510639046,0
5066474245,1
1385999061,1
7232362527,1
3422762422,0
2652816739,1
3406657013,1
9199214571,1
1766751197,1
2387521768,0
4618259331,1
5576943027,1
3173451396,0
8533506751,1
3284304179,1
3089219538,0
2034006891,1
1024611033,1
758701549,1
9349628193,1
8487787528,0
8861850336,0
2626214594,0
2704832566,0
676476710,0
4999717936,0
3846944995,1
2649379707,1
4238007942,0
8898631712,0
5241855457,1
4666006942,0
6859190435,1
1541267115,1
2796066779,1
1796317035,1
4904046789,1
8569365564,0
8902208066,0
4648543902,0
4989724201,1
6899944768,0
4376644782,0
6276559184,0
3308715330,0
9044600703,1
1086063518,0
5257710310,0
8549446976,0
8872983234,0
4918888265,1
3272954211,1
130570349,1
3169208441,1
5534236610,0
6040890877,1
7609562006,0
6513096666,0
7466419042,0
4331601240,0
2523160987,1
859361084,0
9574872563,1
6061601949,1
8092599357,1
3839940837,1
8261720478,0
907998332,0
6791288403,1
7161693827,1
7058817019,1
2573163155,1
5207935046,0
854107881,1
1271756256,0
7628468263,1
2225325126,0
9451506168,0
2629454619,1
8835666705,1
4871289339,1
3587748652,0
4798112665,1
708249637,1
9777304362,0
5525621384,0
6577311228,0
2479626393,1
3603479629,1
4758201941,1
3651601964,0
869862776,0
8290373921,1
7841657450,0
5527144050,0
1578165018,0
3246811934,0
3235450927,1
4956807310,0
7581147637,1
7810794466,0
1074636736,0
6037782919,1
7424851660,0
5513989694,0
7764545966,0
2764611416,0
6550302228,0
4815503419,1
5229792133,1
6797425144,0
1551679780,0
1448105496,0
1828392191,1
3638461304,0
2801542641,1
8789452245,1
1963065113,1
7252729497,1
6615543651,1
6293516045,1
944078771,1
4145841500,0
332095739,1
9266028277,1
8387659709,1
6481457800,0
3284403666,0
3316063948,0
8066955738,0
7411719187,1
3265149612,0
8049832689,1
2299179674,0
8344348970,0
7454408338,0
9655706385,1
5568976402,0
4749699733,1
675829367,1
5559258783,1
3354320335,1
9612470417,1
5122900413,1
7543162241,1
1475965256,0
6522770704,0
2658494225,1
887491515,1
9783623165,1
3215405880,0
8967252211,1
9951560189,1
145736034,0
2020654513,1
4373541589,1
7171587728,0
2132408059,1
3127194441,1
8824917682,0
6548140306,0
1062880976,0
2340463191,1
543726818,0
9478031987,1
935591845,1
7819586095,1
4583519668,0
6428151121,1
3691525580,0
1738324341,1
5911961098,0
1398438807,1
9330265483,1
5341947114,0
6955055673,1
6362968575,1
6708488447,1
2188424015,1
9646856684,0
6772011625,1
8772591680,0
5240164915,1
2671372225,1
106225083,1
4561367070,0
3440983787,1
9714439823,1
7488591754,0
3379339437,1
2334723562,0
3096207030,0
2431439557,1
5367074429,1
5690326816,0
2386394566,0
6457077329,1
5752517329,1
6636464827,1
1547814432,0
2163918568,0
514885586,0
5506953887,1
4653659898,0
9066428377,1
8131978798,0
685753117,1
4553715977,1
2456705815,1
6981646910,0
9190733172,0
4453398108,0
5189257814,0
9833202443,1
5369207131,1
4510788269,1
5747698145,1
2808474749,1
9149128506,0
8536183685,1
7540532145,1
9516996511,1
749700579,1
6378926694,0
3960831970,0
297028636,0
2974848618,0
6947457080,0
9729774147,1
8933829376,0
2437196458,0
6304202170,0
1249681160,0
2291552905,1
7784037903,1
1790453213,1
8081686331,1
9385464701,1
3318580201,1
3394461798,0
5359966412,0
1570419235,1
7156308602,0
4457625359,1
376441983,1
7057147464,0
2127624862,0
7090043030,0
4807665902,0
7154144006,0
7163858118,0
4260889794,0
9794249223,1
3732934375,1
5404711829,1
6242780858,0
4434671920,0
2481056905,1
1117894372,0
7085496402,0
96452698,0
8195949856,0
671183525,1
6807337731,1
1416687799,1
3998934065,1
9484006435,1
7665327455,1
2368411640,0
4924702672,0
1243550044,0
8922291956,0
6863882282,0
4389136686,0
5315862671,1
7609929692,0
7010651832,0
5370877716,0
5241739662,0
7324403965,1
9564671033,1
1075723915,1
5188540227,1
6953933828,0
2853314772,0
4284616103,1
2913173591,1
9497304925,1
4855633527,1
2665702442,0
5892008382,0
9396192037,1
6151569263,1
7529214661,1
6694038720,0
9041063719,1
9254744811,1
561322782,0
4481493427,1
6988191870,0
3362436203,1
5048613788,0
6523936029,1
2371232895,1
7261520076,0
6391878194,0
5599430341,1
7272145954,0
8915614611,1
5849696174,0
5824081404,0
7388458526,0
2639393038,0
5725054390,0
7005104961,1
3792982535,1
9875090117,1
9919087709,1
1373345544,0
7933656490,0
8679927461,1
7037868921,1
1720732880,0
5050029803,1
9449830455,1
1632255809,1
3245163104,0
3424564319,1
3236185834,0
87046176,0
2842077355,1
8469578802,0
2525143463,1
2566508727,1
7906192467,1
1071121628,0
8560670030,0
1044957998,0
4928506508,0
8096110335,1
4459729299,1
5687497291,1
2751224491,1
9017458187,1
6313787431,1
467251681,1
8488802902,0
2370797547,1
3077237396,0
2042799958,0
9856968064,0
9373880782,0
7346328133,1
2042608480,0
3236206854,0
1667979183,1
8698127363,1
9008864210,0
598297459,1
6478311354,0
7169981191,1
1533861585,1
5253512931,1
3841541799,1
3407288019,1
8826973023,1
4482696027,1
935306055,1
6729658128,0
1556832423,1
2330799817,1
4117641491,1
8034932241,1
5412485367,1
7165865802,0
9131429957,1
1649499058,0
5862565270,0
1919043063,1
8728973191,1
6250307312,0
9380122688,0
6748447288,0
524638130,0
8129671744,0
177442489,1
5235222798,0
447848853,1
1333963547,1
8068243806,0
4505844051,1
1362254877,1
3591501158,0
6315149607,1
2176938994,0
9367294662,0
5630516914,0
1683805033,1
4521932343,1
1100152068,0
4958286200,0
4042595444,0
3560902008,0
4681143270,0
1864850684,0
3592987635,1
4362597985,1
9053075586,0
9596656141,1
4016177313,1
8944493665,1
74905445,1
8753650219,1
2209974,0
5835312122,0
6232436832,0
7579850398,0
8705652015,1
8493338534,0
4789202301,1
4212741733,1
9011155750,0
5496831916,0
8564435484,0
4441048602,0
9111637953,1
8893199712,0
2696614620,0
3732535897,1
2706049224,0
950315317,1
1596592694,0
395344062,0
1021874671,1
4976264681,1
6208709109,1
6466507438,0
9719335603,1
4812863915,1
5630799541,1
3104156647,1
5179897859,1
797785647,1
7156346744,0
9700887854,0
5152334355,1
4134587249,1
8127808056,0
1821035365,1
3672021920,0
1231141606,0
2112807706,0
5801207649,1
8696044243,1
9118281847,1
81476971,1
8831491711,1
660665003,1
9300764382,0
5326952390,0
9245030851,1
6675000705,1
9804708917,1
455498797,1
31390036,0
5973963026,0
1887580254,0
3881440992,0
4365178628,0
7438739927,1
4081511102,0
8493144127,1
6797993373,1
7684269588,0
3265138205,1
740121897,1
9381910287,1
4218503994,0
1998705040,0
9819176816,0
9108032330,0
839660790,0
9058495381,1
2771376894,0
1541686968,0
9387873308,0
9803682720,0
7813484359,1
8443440173,1
7917191703,1
4143374402,0
3783848067,1
9314592324,0
8555238305,1
6257121479,1
1848004562,0
8139192598,0
7907335736,0
152318270,0
6843720160,0
2295784982,0
2517751590,0
6741576063,1
7257170363,1
9776880616,0
5047353071,1
3958691880,0
6126847510,0
3502816624,0
1648959816,0
5741856918,0
69800611,1
7647870428,0
6442945491,1
6118919322,0
705356226,0
6457092111,1
886802934,0
8271461306,0
4164712928,0
1258395572,0
7968730925,1
3268848361,1
9296683301,1
3250782853,1
2689787084,0
6287588342,0
9548090216,0
5617269120,0
2332520669,1
3653335818,0
3023722900,0
9229850090,0
1592009842,0
5710916152,0
2534506765,1
7348351116,0
6688982180,0
6485951813,1
6043910958,0
8449845293,1
5860727872,0
8530201855,1
408224838,0
976741050,0
5071992016,0
391451084,0
1487504330,0
1569626109,1
6685453258,0
8428935528,0
8094666011,1
3644266510,0
7554565884,0
8212152521,1
8860751367,1
6070953169,1
9703579038,0
2063464270,0
763317947,1
7727360833,1
8462077695,1
6855262092,0
1495883596,0
7482768838,0
9969658384,0
3645648880,0
9475917998,0
8574011033,1
9301121790,0
4673957380,0
8168638206,0
6752284621,1
3785389164,0
8882294623,1
8253095728,0
3791307194,0
5141727722,0
2255363389,1
4171064264,0
7046589714,0
8817302658,0
2221075998,0
9229390001,1
7458959990,0
6553927732,0
9980713135,1
8732878218,0
365059107,1
4416214303,1
3944953004,0
6583902488,0
2031233702,0
2741229516,0
5735974074,0
7134863950,0
8259675302,0
5264082406,0
2870197211,1
6481194988,0
5219661338,0
7899538635,1
892900204,0
2420440050,0
7869020461,1
2379647694,0
973989498,0
1760644603,1
1630239046,0
9029460675,1
8937866317,1
1701957180,0
304837752,0
9954306423,1
1601228855,1
6774947607,1
7541549801,1
7549782470,0
9897935759,1
5012949716,0
4899724821,1
8726748217,1
7369233754,0
4487792892,0
3371186345,1
916879356,0
3270520045,1
8873690435,1
6880839366,0
2942230252,0
4857876596,0
8682164067,1
9550792924,0
9621678380,0
8935112189,1
3546453544,0
5696738905,1
8932310673,1
1318082892,0
478624005,1
548909650,0
5306778179,1
478638713,1
9161577996,0
9440492723,1
7413282624,0
1462794344,0
6550962825,1
5140069285,1
3106541064,0
7251871486,0
8323708811,1
2599493971,1
7135350775,1
4722175667,1
3873013053,1
926801812,0
1959660841,1
7549198141,1
2486899649,1
4782832296,0
9414040092,0
4323380413,1
7008065705,1
2159647963,1
6476733513,1
3371341522,0
9939405560,0
8631045005,1
6455700345,1
2520212055,1
5238947755,1
5232578934,0
1175927485,1
6185386682,0
1384038847,1
8630723107,1
8036977829,1
7992741351,1
6009974453,1
4998353335,1
6040673278,0
1285326155,1
6804315005,1
9229713537,1
5503398604,0
7203210089,1
8302286804,0
610025641,1
1668375894,0
9429407998,0
8640302536,0
370389738,0
6516657113,1
1639984866,0
5805826753,1
838482514,0
7537943502,0
5618449051,1
9848165204,0
9672876586,0
6138809126,0
5820586810,0
8559121227,1
6560092883,1
4470836477,1
8763890739,1
4907303152,0
805266700,0
6178926792,0
4765392748,0
308385321,1
9279246539,1
307702262,0
4220269223,1
9562133690,0
8124634053,1
417742338,0
1976962868,0
4778462893,1
9225915137,1
7875330680,0
4313083108,0
5989238637,1
2514091322,0
4032903058,0
6464668089,1
6034044324,0
5682446710,0
2379873702,0
9172635198,0
4796464707,1
2864055726,0
6662020264,0
6599909327,1
8473574423,1
5892769065,1
33991666,0
2948840671,1
7294189173,1
769342962,0
5771658847,1
7541891634,0
562054552,0
4241729994,0
4703841448,0
6555414794,0
8894206141,1
1088786984,0
2978198736,0
713116202,0
634484306,0
119905361,1
1489399081,1
7954300373,1
3730611635,1
6780747478,0
2869202937,1
1486761015,1
7934254250,0
2049478620,0
8304092597,1
5267836619,1
2042208430,0
8984724177,1
2827403191,1
4164624359,1
232277386,0
5685886733,1
3120621872,0
4627037094,0
4400332603,1
3354596292,0
6022254958,0
3180827229,1
9657393351,1
5559321338,0
4190195024,0
3186506727,1
4733998445,1
3285221479,1
2258040451,1
7351762671,1
1609032004,0
2554828651,1
4220812520,0
6229809332,0
498035344,0
2975244032,0
8065744666,0
9737665902,0
996298769,1
3351821587,1
7694730269,1
6963365455,1
731503114,0
7677910416,0
4249312080,0
6313921308,0
140478555,1
9273245801,1
485314657,1
7660810289,1
2998591311,1
6507849292,0
3759979492,0
6502248250,0
1577155414,0
550306612,0
7862756079,1
9880643035,1
1381198893,1
1765471380,0
3461712157,1
9643887269,1
4689897853,1
7615352309,1
110837686,0
8769875462,0
3979368893,1
5380257834,0
51977261,1
2889238051,1
5142445265,1
9008572441,1
3747147432,0
3552401416,0
9236824788,0
6530466523,1
7367868412,0
7517065776,0
9238077333,1
6943321762,0
6502278909,1
6045365815,1
1701139734,0
1818392270,0
1306649624,0
8906156229,1
1730249727,1
1937917403,1
5083038088,0
7837590472,0
1439351073,1
1750606588,0
2352181673,1
4505830851,1
5618089847,1
5202846092,0
2654522448,0
9515176024,0
2998351276,0
2811081630,0
4530967184,0
1773556446,0
5108680212,0
9396641197,1
4872848201,1
2428874205,1
8376389498,0
9048830949,1
9484150504,0
9740938662,0
8715198317,1
9317857207,1
4197700414,0
7170819355,1
4516162951,1
1222585331,1
1678964760,0
9312428022,0
1792866351,1
2136352233,1
2049413137,1
4051789872,0
7344861508,0
3748940572,0
3930405380,0
3666857511,1
3747365668,0
5502030109,1
7527524198,0
4948890274,0
6697150521,1
1681389243,1
2967486318,0
9980163639,1
3105891357,1
2694979382,0
9173863318,0
1647540223,1
8603522106,0
3022454984,0
6996576965,1
2413952369,1
7056649316,0
5453656798,0
3818707215,1
4139784400,0
8390636946,0
6613379753,1
9386227553,1
4681923689,1
4255277561,1
6431731241,1
6251421892,0
5542224491,1
9884857092,0
9387132167,1
9338631521,1
7505817438,0
6794255821,1
7170701537,1
5764330853,1
8908755592,0
3345055892,0
9670162797,1
8672148923,1
9489441487,1
7852168596,0
5069685660,0
5508761687,1
8598891130,0
3666326335,1
3714224284,0
6831601473,1
91749262,0
1820812888,0
4244600563,1
2702501541,1
6281164792,0
2113921189,1
6797343734,0
6897624729,1
7668718354,0
9135447191,1
8913010768,0
348449802,0
9705869446,0
6113149951,1
9493351118,0
7087683605,1
4532386404,0
5363132035,1
3628468575,1
812666071,1
7339927281,1
3220573673,1
9324070662,0
1715866069,1
2330210066,0
8269873407,1
6284800491,1
5665546681,1
4768862305,1
2345482058,0
5221900027,1
2685841728,0
2513469252,0
1310697346,0
5074031349,1
1819628888,0
5444947355,1
9681229127,1
7021941240,0
5469123949,1
5160114139,1
2275744401,1
9260487060,0
6075368456,0
4537052166,0
7545257007,1
103472385,1
2108817817,1
5549630858,0
9670398806,0
4482849827,1
2829206615,1
9942958598,0
4485469765,1
7176584657,1
9990412995,1
5865334068,0
3961400327,1
6672004438,0
1548324470,0
8088047086,0
3957877215,1
9351583334,0
9709600743,1
6420807837,1
1114784516,0
3299151203,1
9833659890,0
1311185494,0
3321465618,0
4474203474,0
105005561,1
5456882183,1
459673787,1
4054613805,1
4366601175,1
3626130463,1
5383436495,1
82596331,1
5503425703,1
4113152781,1
6292854638,0
448463743,1
6013040985,1
5010592725,1
3773597144,0
9982569145,1
6815293003,1
3113545994,0
1685397826,0
4118806026,0
2442432107,1
9159984001,1
5181270297,1
9747635664,0
7773367970,0
2978222532,0
9860037493,1
5956493624,0
1642252656,0
8074836028,0
4353047836,0
6473483081,1
6226226144,0
5973764815,1
4161493873,1
5607751956,0
9102428943,1
7621048259,1
822213850,0
8758914128,0
4438011036,0
5718398577,1
6685637142,0
5917346713,1
6957268183,1
6690576469,1
5141594209,1
5498503103,1
5354562158,0
8382868114,0
3515147866,0
4031447127,1
4134350776,0
7822736511,1
509197621,1
2021850241,1
5807271255,1
1526645658,0
3524085844,0
7783513874,0
9914348194,0
8572907672,0
3631018028,0
3319642338,0
6987065409,1
3837242758,0
9116187554,0
5880535456,0
6502346965,1
5109535122,0
8331859846,0
7918509843,1
6002429443,1
9963913910,0
5880855155,1
4566437180,0
1180570713,1
3549988883,1
5088605657,1
3376124914,0
5335719384,0
6291283593,1
5918695740,0
7683987055,1
9160210565,1
9035343454,0
8775876191,1
9836316355,1
4630332149,1
1875563975,1
3313210493,1
4669600194,0
7736280147,1
3187280404,0
8054420594,0
1089519856,0
8715726605,1
9025157858,0
5862906357,1
9552681041,1
1817888935,1
7559611171,1
3968147810,0
9607277327,1
5769707763,1
8410684963,1
3713006125,1
8431778213,1
8566391491,1
4984167662,0
3698057640,0
6607032431,1
2153736538,0
6735559641,1
4477601047,1
9068155102,0
737493822,0
6539873172,0
6392996101,1
9367797811,1
8727229083,1
987620267,1
4707046484,0
7011767923,1
9374492997,1
5157930505,1
6636618249,1
4667122387,1
3380427579,1
9615794378,0
136566712,0
8501615672,0
7725120161,1
7563869662,0
6464054630,0
8616312246,0
7259570429,1
9684924098,0
3912209834,0
5867836242,0
9054984072,0
5649568616,0
6556463820,0
527984061,1
7847923004,0
1460669298,0
1864735347,1
6843219598,0
2455994789,1
619657282,0
6503814111,1
3634306550,0
1581476636,0
9620236580,0
3163608655,1
8291457415,1
2677239725,1
8047546494,0
4707769091,1
4280331525,1
1147608828,0
8944555464,0
7428885431,1
9501885627,1
2420423236,0
2973429942,0
8233225257,1
6193419852,0
641955595,1
4865088966,0
7426719722,0
600301922,0
3522167078,0
1841722599,1
335676873,1
385102498,0
5161158524,0
2055746377,1
498268446,0
4887652013,1
2818032690,0
7750214144,0
7708171463,1
3511869712,0
976877649,1
7019867062,0
5578652775,1
4819367401,1
8458119349,1
5757003449,1
4613630976,0
7044077840,0
4489465793,1
4429868713,1
2298447421,1
4656798363,1
2740555198,0
2464291556,0
9363383688,0
4547795995,1
3912749824,0
2259400701,1
1917168725,1
1340063170,0
4061470070,0
3223630500,0
735353740,0
1687281423,1
1825962203,1
5451782605,1
6633669751,1
607319803,1
8686027573,1
8403422666,0
6968509407,1
2382315468,0
1616062970,0
8260282279,1
3541583362,0
3892120960,0
3526674050,0
1444465184,0
6833287445,1
6447269619,1
9301037138,0
2261148404,0
7046572281,1
596229377,1
4105332526,0
4976968054,0
4200811340,0
9796709438,0
4068435341,1
7522282423,1
6664754314,0
1926662565,1
505359666,0
9386499789,1
228265976,0
5999539128,0
5977525541,1
9279708768,0
9519885372,0
2635641546,0
7288243473,1
8394899113,1
4326562878,0
1702329467,1
7543127302,0
6704603158,0
6835819428,0
2137340186,0
9642243760,0
5453838415,1
8475766276,0
4726004784,0
935022854,0
5093021083,1
2146725164,0
5044658743,1
7285624602,0
7694234807,1
5225939332,0
8132049348,0
1586589830,0
7607500040,0
7288231659,1
6248401231,1
4032460598,0
4781361848,0
924387542,0
4771165745,1
3319927069,1
1896361266,0
7884721854,0
4360804666,0
5293891197,1
6157980502,0
9251395262,0
3103132121,1
572275488,0
7823855879,1
5742048110,0
9218046396,0
964348344,0
4472258812,0
5083170478,0
4538705791,1
1025147258,0
7671346305,1
7863779715,1
6049936150,0
7242036542,0
8614583597,1
6667477333,1
1052054801,1
3500244963,1
6169538177,1
7225425151,1
4271156569,1
7654921063,1
6035156154,0
4950201695,1
4018510949,1
5044185489,1
9836838405,1
1403456552,0
743100087,1
9354300366,0
7921598438,0
9040913546,0
9164922121,1
7902703193,1
8146031749,1
4663149582,0
5639471049,1
3527786379,1
5490920997,1
451775422,0
1377347697,1
7506616205,1
1219812132,0
937194914,0
6994547789,1
6945479079,1
4982028003,1
856172564,0
8055505818,0
1615331146,0
968357602,0
1191721256,0
4845187411,1
3434514748,0
3166391637,1
3876073849,1
4178230572,0
6322339161,1
5591817054,0
8175978738,0
7747382184,0
2413846647,1
1832324324,0
9971925665,1
8737502224,0
8148883731,1
8874245268,0
5467454588,0
6415498654,0
3889170714,0
3181733566,0
3600175160,0
4169998915,1
2064292212,0
6101743515,1
9147063032,0
7912038650,0
3204539447,1
7766805252,0
5017653941,1
4022243600,0
570760648,0
3731588677,1
2987426255,1
6955906727,1
3334188160,0
1306176510,0
146203364,0
9388206389,1
4893324124,0
2955914164,0
7318357912,0
3681585272,0
6794428698,0
1019447910,0
3204290994,0
5349662691,1
3912179441,1
1961790975,1
7347734786,0
9395021744,0
2296270361,1
1006447256,0
8584020227,1
5996582923,1
3040615179,1
8797687084,0
2839567972,0
932301355,1
3763654760,0
9041319253,1
2510557095,1
5720456534,0
3832605865,1
8004611175,1
5875599871,1
2370428033,1
5852082342,0
4985547044,0
8184213049,1
8588657813,1
1773646625,1
9869879684,0
3856163533,1
9888571183,1
3051479063,1
8132955153,1
6644239515,1
2558552497,1
8766274376,0
3316473719,1
4520258065,1
4178559883,1
4942223492,0
7235095469,1
1954260381,1
8824343838,0
5208592447,1
4056815222,0
3143475164,0
8445665984,0
6861149479,1
1780782652,0
9710410900,0
8187213364,0
6602918594,0
7494223941,1
100443527,1
9071506836,0
3567966438,0
2088468945,1
7858103954,0
7059457853,1
7224352906,0
4811295854,0
2441531496,0
550143102,0
996510349,1
1843727399,1
5516751270,0
6224056283,1
8084884717,1
2741659917,1
7652139271,1
6734860844,0
359454376,0
2479348060,0
5057218860,0
720678427,1
8929872202,0
1340952175,1
1326388645,1
5636018265,1
5373115306,0
1272986451,1
4982167279,1
5030389589,1
2620860751,1
2364699664,0
5928624678,0
8790035363,1
4745386936,0
6164636564,0
4727479742,0
7454743557,1
1373512487,1
8642179790,0
1209312283,1
4402341621,1
581344892,0
5105545483,1
8659457246,0
1891025299,1
6090105317,1
9685898018,0
4543804239,1
5891638721,1
9029105567,1
113441560,0
6254606803,1
4912629199,1
8833677321,1
3672333506,0
8616447874,0
9479375400,0
9920043932,0
7408144243,1
3624059661,1
6566862610,0
640455172,0
9133467271,1
7076189088,0
8241668668,0
4346192489,1
3793375789,1
5188286989,1
2464445248,0
4082124452,0
6081584043,1
1682692573,1
5013696289,1
7480748526,0
9835001902,0
9583537890,0
4767187702,0
2276586950,0
2376987517,1
1734251696,0
852650138,0
7310591860,0
3710708077,1
1013138556,0
5769462799,1
2299423851,1
